rgi_id,rgi_region,rgi_subregion,name,cenlon,cenlat,rgi_area_km2,glacier_type,terminus_type,inv_volume_km3,inv_thickness_m,vas_volume_km3,vas_thickness_m,n_orig_centerlines,perc_invalid_flowline,dem_mean_elev,dem_max_elev,dem_min_elev,dem_max_elev_on_ext,dem_min_elev_on_ext,n_centerlines,longuest_centerline_km,flowline_mean_elev,flowline_max_elev,flowline_min_elev,flowline_avg_width,flowline_avg_slope,t_star,prcp_fac,mu_star,mb_bias,tstar_aar,tstar_mb_grad,tstar_ela_h,tstar_avg_temp_ela_h,tstar_avg_temp_mean_elev,tstar_avg_temp_max_elev,tstar_avg_temp_min_elev,tstar_avg_prcpsol_ela_h,tstar_avg_prcpsol_mean_elev,tstar_avg_prcpsol_max_elev,tstar_avg_prcpsol_min_elev,tstar_avg_prcp
RGI60-11.03466,11,11-01,Fr4N01236A07 De Talefre,6.992,45.913,7.687,Glacier,Land-terminating,0.5465149883455136,71.0960047281792,0.561558012792629,73.0529481972979,5,0.0,2986.576416015625,3727.0,2231.0,3719.0,2231.0,5,5.247079794913573,2965.0345630778634,3687.191524708814,2293.2467619495537,1439.243587343194,0.3418617611915918,1965.0,2.5,168.59732774856795,0.53506672579046,0.4993101106151488,7.031182422918021,2954.2659091374367,-3.8456105168552477,-3.915606768912179,-8.60962711636218,0.4510140285155732,2724.4101866371902,2737.920105175,3887.0519119482788,1988.8752120239087,3959.8438085125335
RGI60-11.02495,11,11-01,,7.85978,46.1289,7.616,Glacier,Land-terminating,0.8403052800799655,110.33420169117194,0.5544385935640777,72.79918507931691,4,0.0,3391.177734375,4248.0,2095.0,4248.0,2095.0,3,6.1815621176949795,3403.659252452545,4177.904762799822,2124.423247047526,1509.0152565880724,0.31491462074205145,1969.0,2.5,652.9459140172543,-42.62870140241171,0.7214455422991668,24.276538738440774,3309.0663695716994,-5.7195701336438365,-6.334423885055215,-11.367019806146976,1.9806103216362985,4014.403884617143,4212.757146994624,4538.384451896914,2023.977160139227,4538.384451896914
RGI60-11.01797,11,11-01,,8.01614,46.459,7.428,Glacier,Land-terminating,0.5878556618801946,79.14050375339184,0.5357075569206871,72.1200265105933,5,0.0,3114.34130859375,4064.0,2392.0,4064.0,2392.0,4,5.501288306652783,3106.1003655062473,4012.7868454684985,2405.242302247955,1719.4444444444443,0.31526256887080745,1964.0,2.5000000000000004,292.1725405558265,1.0423862211915929,0.5851599365901214,11.008118190558957,3069.3173003643215,-4.97483081536267,-5.213920743718169,-11.107382985068842,-0.6583432385468757,3010.219178456931,3100.0398215876066,3998.930638651694,2040.1057037407768,3998.930638651694
RGI60-11.02596,11,11-01,,7.87852,46.0807,7.41,Glacier,Land-terminating,0.5221695172017081,70.46822094489988,0.5339233976970078,72.05443963522372,3,0.0,3339.447021484375,4183.0,2117.0,4173.0,2117.0,3,4.938348047707606,3346.2847495607866,4140.628594633966,2165.0450568021665,2031.2499999999995,0.4097287739115467,1965.0,2.4999999999999996,491.58117896970595,-41.51930019717524,0.6113710564965659,18.89060048305146,3239.97304777906,-5.239519674518685,-5.930545750357373,-11.093780849862867,1.7475124109902198,3784.4392964970402,4061.8423178823723,4525.988015759375,2062.257100735864,4525.988015759375
RGI60-11.02796,11,11-01,,7.40374,45.958,7.235,Glacier,Land-terminating,0.7240861262873903,100.0810126174693,0.5166624550681201,71.41153490920803,5,0.0,3252.52001953125,3776.0,2567.0,3776.0,2568.0,5,6.756110816591872,3247.6531701321333,3747.332713355147,2573.059226191717,1235.4849726775958,0.2347606420176185,1962.0,2.499999999999999,319.5593255600462,4.4937871297306975,0.6343640277157753,11.58927164932561,3209.0080231916218,-5.090130898928367,-5.341324359224409,-8.589241457186214,-0.9564636331416382,3187.1131837044104,3277.8802013971417,4004.9687547209683,2259.7810019405824,4064.2963680451912
RGI60-11.03642,11,11-01,Fr4N01236A01 Leschaux,6.977,45.894,7.223,Glacier,Land-terminating,0.6519879920975806,90.26553954002225,0.5154845313032705,71.36709557016067,3,0.0,2855.73779296875,4084.0,1999.0,4084.0,1999.0,3,8.643168824543148,2837.8150820559213,3946.038323649671,2020.3188514135006,1264.53081232493,0.29766918550976107,1965.0,2.5,120.54755859920894,14.80992427065015,0.5356940841263562,5.7355782005028395,2798.488562935619,-2.833057745652037,-3.0886801252081484,-10.29213134419184,2.2250454836024125,2519.499187963313,2569.0018059230542,3955.3301042297744,1810.8521765139956,3959.8438085125335
RGI60-11.00945,11,11-01,,10.9446,46.7824,7.148,Glacier,Land-terminating,0.7380839469462059,103.25740723925657,0.5081391594041161,71.0882987414824,3,0.06382978723404255,3103.821044921875,3509.0,2573.0,3509.0,2573.0,3,5.6439132726722026,3099.437359419279,3394.3885650447764,2599.8478982019783,1617.9266636487096,0.15956645387247997,1939.0,2.4999999999999996,212.02832412967186,1.1980115991185465,0.5902163225286825,7.54104073129353,3095.831569762062,-4.952430344212258,-4.975867977467665,-6.89305085358946,-1.7285364125550742,2333.6499713385997,2339.0507391574224,2912.5616742647153,1785.4803644615808,3190.912654076853
RGI60-11.02793,11,11-01,,7.03987,45.9694,6.967,Glacier,Land-terminating,0.6297094621552234,90.38459339101814,0.4905315059134849,70.40785214776588,7,0.0,2993.1767578125,3861.0,1827.0,3861.0,1827.0,6,6.81280598387138,2993.3879497721664,3814.981121949595,1859.9322081987725,1122.9851708575113,0.29256377934660666,1966.0,2.5,183.70244893341308,-5.1246199184184995,0.6232960757557843,8.165774324995574,2981.0476960129577,-4.038826646027153,-4.119038297117014,-9.459394026454456,3.248424175118336,2754.4495128587914,2769.910136786325,3959.219564360247,1621.598335096995,3973.783625756541
RGI60-11.02890,11,11-01,,7.32284,45.9244,6.904,Glacier,Land-terminating,0.713996920000346,103.41786210897249,0.48444278622221654,70.16842210634655,4,0.0,3117.20947265625,4201.0,2371.0,4201.0,2371.0,2,6.268274021302912,3104.803921466688,4088.1311079389193,2414.4320678867953,1708.0653142008912,0.2634692127484798,1982.0,2.5,210.7375059419659,-1.1634773498633302,0.4445469322675004,8.632441435348507,3070.6891949095966,-4.252884073614742,-4.47462980081101,-10.86625664475493,0.012787340044395417,2975.635964234846,3025.903039273919,4023.585568376003,2062.5014685089272,4025.1043877755437
RGI60-11.02245,11,11-01,,9.70108,46.3085,6.887,Glacier,Land-terminating,0.6174017938907916,89.64742179334858,0.4828033570003637,70.10358022366252,3,0.0,2770.702880859375,3304.0,2241.0,3304.0,2241.0,3,6.755785422398346,2760.9974778889623,3229.1234645097734,2261.8246352890596,1422.6399504234662,0.208077721599797,1925.0,2.5,81.93438442490968,483.71107365295313,0.48078888954458093,3.9970912996224595,2753.009803106937,-2.709063803864345,-2.760983691018761,-5.803802666834635,0.48363985282492683,1722.3222364088908,1729.1490932037955,2353.30222755728,1266.748830978334,2939.1311046846454
RGI60-11.02902,11,11-01,,7.76432,45.9293,6.785,Glacier,Land-terminating,0.5662962415407905,83.4629685395417,0.47299871788492137,69.71241236328981,4,0.0,3554.310546875,4172.0,2545.0,4172.0,2545.0,4,5.412776187682355,3557.270953314289,4108.5137311584185,2586.069688358707,1340.9090909090905,0.3323617325124409,1981.0,2.499999999999999,764.9659060591946,-47.526824066536115,0.6986165839610704,24.254639362712837,3467.416267682638,-6.340368274120276,-6.924423742776471,-10.507501872690833,-0.611615390316941,3950.4651771038225,4093.9736146410987,4382.973815145364,2386.5329678062067,4383.627001485517
RGI60-11.02460,11,11-01,,10.5757,46.1541,6.752,Glacier,Land-terminating,0.6876919386189786,101.85010939262123,0.46983840474587624,69.58507179293191,3,0.10975609756097561,2990.573486328125,3395.0,2670.0,3395.0,2670.0,3,4.246991483159006,2979.810225693865,3336.880705889003,2709.0345113653857,1790.031813361612,0.14472649200097873,1940.0,2.5000000000000004,82.73192170270198,37.65112196062171,0.4177319282847619,3.2155579340851848,2980.6801285407687,-3.6731455705832463,-3.6674912019617327,-5.988449371116988,-1.9074490225127434,1422.9248410218731,1422.2407630267276,1842.2211827515712,1252.8993419972173,2320.052201286439
RGI60-11.02819,11,11-01,,7.69639,45.9647,6.706,Glacier,Land-terminating,0.8174426879194924,121.89720965098306,0.4654427791178727,69.40691606290973,3,0.0,3053.2119140625,3529.0,2683.0,3529.0,2683.0,3,5.787314426373978,3050.9676357232456,3451.356227611458,2693.555511926644,1695.1466127401404,0.19055280803587585,1978.0,2.5,209.61344359671088,-42.688607484071,0.4672706927129136,8.69454879247676,3046.078715432875,-3.721297786708993,-3.7530757692521006,-6.355601670221713,-1.4298969166414737,3092.6097498129693,3103.127557711899,3917.2725790781574,2493.0210025227266,4347.995871020902
RGI60-11.00597,11,11-01,,11.1832,46.9514,6.331,Glacier,Land-terminating,0.5203623140180811,82.19275217470874,0.43003454891066856,67.92521701321569,4,0.0,3005.608154296875,3437.0,2549.0,3437.0,2549.0,2,4.586025971044411,2996.2072128474665,3408.0681560981275,2571.2221732551225,1927.2450532724508,0.19171401949019282,1968.0,2.5,165.78411969775377,-13.290001977963467,0.5053904142683654,6.1730936442951405,2997.0922813543434,-4.713777861884886,-4.708024916471501,-7.385121102835556,-1.9456221021262952,2023.2327801208064,2021.8093443220305,2795.262726619645,1598.9319776080831,2970.7732723759063
RGI60-11.02593,11,11-01,,7.6781,46.0819,6.13,Glacier,Land-terminating,0.4666416298256192,76.12424630107981,0.41137421778406646,67.10835526656876,3,0.0,3126.32275390625,4064.0,2329.0,4064.0,2329.0,2,4.643818177180195,3118.840801414985,4011.394606645794,2366.859106372376,2308.8512241054614,0.3383861723481647,1973.0,2.5,261.1216077025933,-35.98856831239888,0.5455733168703875,10.519707476091414,3078.3647980937294,-4.382326931673454,-4.645420958689892,-10.447020812390882,0.2424601599356671,3196.9000275941266,3283.3894960273087,4301.488492109695,2164.0649304675558,4303.133973644626
RGI60-11.02051,11,11-01,,9.88519,46.3887,6.061,Glacier,Land-terminating,0.4225110906939134,69.70979882757192,0.40502078172800854,66.82408541956913,4,0.0,3085.599609375,3986.0,2224.0,3986.0,2224.0,2,5.0290444404763885,3074.2681771211846,3927.3334461554114,2256.333016591394,1996.3768115942032,0.3528952592217132,1943.0,2.5,187.83170890189305,206.43777812734908,0.561890048492743,7.774448559439711,3043.3758033353743,-4.210128211198224,-4.41092864494894,-9.955853008076472,0.9056500081883245,2500.4612903754273,2558.89504794529,3636.8572442224554,1633.5752997407462,3638.8227391396795
RGI60-11.02477,11,11-01,,10.5179,46.1474,6.045,Glacier,Land-terminating,0.8661692161141833,143.28688438613455,0.4035513799163905,66.75787922520934,4,0.04054054054054054,3158.27587890625,3466.0,2801.0,3466.0,2801.0,3,4.256565076287811,3157.085147566117,3402.15893918286,2833.6434443435137,1856.5724815724818,0.11960066523850492,1941.0,2.5,128.7930070922151,37.62987276961621,0.4698350528136476,4.58112706750824,3156.13431135975,-4.831877353803463,-4.838057789272373,-6.431037467648164,-2.7356866749485023,1607.94314979772,1609.113079404067,1954.269319264277,1316.0639382724123,2330.2895396294134
RGI60-11.02740,11,11-01,,7.02634,45.9968,6.02,Glacier,Land-terminating,0.6320658884687211,104.99433363267794,0.40125835882191213,66.65421242888907,5,0.0,3070.57421875,3453.0,2009.0,3453.0,2009.0,4,4.855634918610402,3079.4169988568037,3422.5569338295454,2035.9312635808649,1341.3547237076646,0.22644771150808116,1966.0,2.5000000000000004,229.9670013336506,-0.14033025897861945,0.657003220723866,9.292141128518892,3070.9806503638306,-4.6233908613688275,-4.6782271277044964,-6.908636751046019,2.104430291531433,2887.666441739293,2902.496809174348,3647.287505829827,1789.4624538298958,3973.783625756541
RGI60-11.02843,11,11-01,,7.58672,45.9573,5.88,Glacier,Land-terminating,0.4989583945590551,84.85686982296856,0.38848364544041664,66.06864718374433,4,0.11702127659574468,3313.47314453125,3983.0,2521.0,3983.0,2521.0,4,3.8574380925657312,3311.7386859648846,3931.9397442269483,2566.298797637134,1421.6634429400385,0.25985749904296146,1974.0,2.5000000000000004,427.7033246014442,-29.355136183336977,0.5903004547624597,14.52556326726084,3284.0138709191324,-5.5501689577798645,-5.730380259295423,-9.761687221174352,-0.8850208851937769,3496.37964607256,3559.6248357126483,4179.936271130996,2346.745990642321,4183.137225243353
RGI60-11.01222,11,11-01,,8.14901,46.6436,5.835,Glacier,Land-terminating,0.562581887716373,96.41506216218902,0.38440152334581007,65.87858155026737,5,0.0,2971.065185546875,3649.0,1983.0,3649.0,1983.0,5,4.9712412665210595,2966.6836789215713,3582.3361223416396,2026.7871331128636,1313.006300630063,0.28939030781544295,1963.0,2.5,251.70186387353954,15.878760579696026,0.609522359226697,10.783187464099813,2940.237897796181,-4.05120529816244,-4.22310287902414,-8.224843843819984,1.8862247947824473,3174.577290934982,3241.123252473102,4449.3456798330035,1937.8138189268434,4496.613616020449
RGI60-11.02144,11,11-01,,9.97822,46.3679,5.83,Glacier,Land-terminating,0.5463539014277579,93.71421979892929,0.3839486808798067,65.85740666892053,3,0.2597402597402597,3192.601318359375,3824.0,2618.0,3824.0,2618.0,3,4.212565076287812,3183.0482233640746,3749.2349934935346,2625.078329875744,1720.7792207792209,0.22187795243239788,1952.0,2.5,295.9231844954582,88.24798755159176,0.5810329883396469,10.646049348469296,3165.598204445228,-4.967566667428976,-5.080991792741677,-8.761205874514765,-1.4541874102379821,2847.171118969567,2888.946820061168,3669.0427727450433,2034.0508429565475,3692.2289840944354
RGI60-11.01622,11,11-01,,7.83604,46.4939,5.755,Glacier,Land-terminating,0.4973228571268723,86.41578751118546,0.37717356178885203,65.53841212664675,3,0.1267605633802817,2734.1708984375,3424.0,2262.0,3424.0,2262.0,2,4.778311108843651,2724.4982302114577,3369.5048630630354,2293.0239175088973,1842.1895006402049,0.2088033857754664,1957.0,2.5,116.14454279062618,36.55491753791899,0.38881330848211126,5.675778641709244,2723.119664447259,-2.397672681197708,-2.4066333588499016,-6.5991765588872635,0.3979497315819641,2508.73654999157,2510.7079955057197,3905.1488066094107,2001.0624420378767,4259.716445615215
RGI60-11.02507,11,11-01,,7.72056,46.1344,5.749,Glacier,Land-terminating,0.579235812322509,100.7541854796502,0.3766329756074107,65.51278058921739,3,0.0,3198.422607421875,4088.0,2576.0,4088.0,2576.0,3,4.822847614431717,3188.6230436940086,4030.5659253884673,2604.001817722559,1765.6633906633906,0.2912564718641153,1971.0,2.5000000000000004,341.5829606215037,-34.25819173687893,0.4953102363116592,12.073030232827131,3161.024138981605,-4.984218400261715,-5.16361128459365,-10.636240128521022,-1.3635732373754281,3356.5914491267613,3425.7498855425674,4285.107004479682,2459.529624847418,4286.488300815706
RGI60-11.02787,11,11-01,,7.48851,45.9746,5.67,Glacier,Land-terminating,0.5922621776888588,104.4554105271356,0.3695350380649653,65.17372805378577,4,0.0,3051.1982421875,3621.0,2162.0,3621.0,2162.0,3,5.3785802281894615,3056.5963983565202,3546.738660174099,2192.2807926799187,1569.7674418604656,0.2588642237573492,1966.0,2.5,223.0172874474701,-6.7134726947987975,0.5962774356784836,9.345435833055571,3045.095950410684,-4.154660584520608,-4.229413497710824,-7.415338265258298,1.3886380551008382,2977.627072644602,2998.4497307244587,4015.8804121276808,1946.6657149836924,4190.661378460546
RGI60-11.02774,11,11-01,,7.38888,45.9921,5.421,Glacier,Land-terminating,0.6373716738877798,117.5745570720863,0.3474066297377506,64.08534029473354,3,0.0,3206.074951171875,3792.0,2552.0,3792.0,2552.0,3,4.600258510463762,3201.6232391821527,3737.8944561996977,2613.6878965064307,1556.4168819982776,0.23123413879077753,1956.0,2.5,274.1485800888554,9.872485564277667,0.5863114509055756,10.080349218294035,3193.0028923600034,-4.964681778465645,-5.020714033965681,-8.506477016499238,-1.1991342277251962,3008.960487565154,3027.354194127704,3860.087776632595,2174.7026744660834,3937.176048432627
RGI60-11.01806,11,11-01,,10.634,46.456,5.386,Glacier,Land-terminating,0.46076244340511396,85.54816996010285,0.34432626129859817,63.929866561195354,3,0.09230769230769231,3143.010986328125,3710.0,2660.0,3710.0,2660.0,2,3.9311151493507572,3109.8655814044823,3651.581095478589,2685.3170513068735,2003.720238095238,0.21758148660074522,1940.0,2.4999999999999996,197.97352289275528,31.205873038257174,0.565426974172451,7.108217951081705,3105.0871754646814,-4.503472769716845,-4.534532408966423,-8.05568332309785,-1.7749669063955447,2396.456582778668,2404.4794205685203,3276.666283495916,1935.6627439458546,3337.8961088119013
RGI60-11.03676,11,11-01,Fr4N01165F02+66Fa19 De La Girose,6.252,45.009,5.364,Glacier,Land-terminating,0.3649971492435677,68.04570269268599,0.3423938652057798,63.831816779601006,2,0.0,3208.55859375,3602.0,2609.0,3602.0,2609.0,2,2.9608939366884486,3209.1243891057484,3506.0714859126188,2636.270250217401,2776.3975155279504,0.2861494227095173,1926.0,2.5000000000000004,251.57229344894319,227.4198003576939,0.5657387476156842,8.496570976238234,3203.4365766816304,-5.158003886652949,-5.194974668172531,-7.125130837240898,-1.471422688572558,2823.191007834974,2833.757059921447,3367.2429857729812,2229.3317651844854,3596.5783055520824
RGI60-11.00687,11,11-01,,10.8546,46.8956,5.361,Glacier,Land-terminating,0.5163008546773277,96.30681863035397,0.3421305865765945,63.818426893600915,5,0.01834862385321101,3178.4453125,3732.0,2262.0,3730.0,2262.0,5,5.0320696936458065,3188.377612918778,3676.5550319897484,2285.6282084264026,1192.923898531375,0.24267302813241487,1951.0,2.5,352.4145876581043,23.89828147597673,0.5981517879217214,12.762859739735882,3152.858653490222,-5.47605420451873,-5.706927445567879,-8.880080734998804,0.1609438047007209,2908.6755836504235,2989.4615993019115,3549.8610981562615,1794.24874805119,3569.8444783610685
RGI60-11.02746,11,11-01,,7.92806,46.0081,5.339,Glacier,Land-terminating,0.4581580335545334,85.81345449607294,0.34020156585633604,63.720091001374044,1,0.0,3071.703857421875,3553.0,2668.0,3553.0,2668.0,1,4.583245450603166,3070.9112692643207,3501.4302161359915,2690.1962858917695,2398.4725965858042,0.18217745924453058,1958.0,2.5,231.66781726671815,1.9118093546461523,0.4762248059902698,9.288183908344385,3064.4991760336106,-3.9558092589601177,-3.997487865819724,-6.795861078222649,-1.5228404228402475,3077.305782236105,3092.583143486261,4075.0673168688622,2454.3762875742586,4333.442138610348
RGI60-11.00116,11,11-01,,12.3309,47.1177,5.324,Glacier,Land-terminating,0.381113106143691,71.58397936583228,0.3388880316988641,63.65289851593992,2,0.0,2936.91455078125,3628.0,2334.0,3628.0,2334.0,2,5.478421207560525,2930.005650680629,3579.1272301473905,2365.4041541650577,1392.9879644165358,0.26585775551118,1986.0,2.5,166.6002591754147,2.7155523494754115,0.4845362942984906,7.090546258867986,2914.225610440862,-3.979477200836782,-4.082047464511572,-8.301337818099405,-0.4121376614413634,2485.439029926676,2508.9676618624862,3516.2422760028235,1824.4699176259824,3631.532258802845
RGI60-11.03110,11,11-01,,7.28505,45.5249,5.319,Glacier,Land-terminating,0.4728009275547623,88.88906327406698,0.33845049509578246,63.630474731299586,4,0.0,3398.275390625,3954.0,2767.0,3954.0,2767.0,3,3.398290906308118,3394.215677120204,3883.460418180477,2824.7851807737743,1809.1836734693875,0.2862916537317034,1988.0,2.4999999999999996,329.5788852383685,10.636750729668199,0.6069386890689438,11.101968854447893,3370.804078111126,-5.5645794084227385,-5.716754805121396,-8.89684568762608,-2.0154565025030666,3172.960538100462,3208.377805418075,3835.751703336377,2354.640415588969,3899.856861237557
RGI60-11.01876,11,11-01,Gries,8.33019,46.4383,5.29,Glacier,Land-terminating,0.6880084501585031,130.0583081585072,0.3359158266605705,63.500156268538845,2,0.0,2889.97705078125,3332.0,2436.0,3332.0,2436.0,2,5.579818177180197,2895.6569306356137,3277.194900040048,2448.3930820095197,1554.9676660787775,0.13764943812894181,1966.0,2.5,188.46846387084884,-16.337114549879516,0.59920778115721,7.698470766644497,2894.009539048665,-3.816309987142523,-3.827018032678589,-6.307014884975618,-0.9198029566262497,2752.0778213403137,2754.703949958106,3725.0651275284267,2174.8888383968533,4156.971206972676
RGI60-11.02490,11,11-01,,7.69595,46.1296,5.235,Glacier,Land-terminating,0.5641588721863918,107.76673776244351,0.3311230092716781,63.251768724293804,4,0.0,3327.593994140625,4130.0,2262.0,4114.0,2262.0,3,6.318421207560527,3336.137973442815,4075.382674514847,2275.4820183979978,1154.100529100529,0.2860650144500001,1971.0,2.5,478.9388328506572,-32.00284699429412,0.6570876712175888,17.48522642804394,3258.897617427554,-5.620396023286296,-6.122458347744243,-10.927549003852787,0.7718055022921623,3615.000668273485,3808.4159343039246,4285.724589630775,2049.73708071605,4286.488300815706
RGI60-11.03684,11,11-01,Fr4N01083B21 Blanc,6.382,44.944,5.147,Glacier,Land-terminating,0.6279042598168455,121.99422184123674,0.3234937529832962,62.85093316170511,4,0.0,3210.357666015625,4015.0,2368.0,4015.0,2368.0,4,6.098230298701517,3202.2758455433823,3944.6671500977163,2397.431567207644,1237.8547378547378,0.2785710941509847,1933.0,2.5,185.7764333231943,171.30904703753606,0.508909484090829,7.206054819077449,3184.9751030688867,-4.481218037285533,-4.593672865689975,-9.41921644485561,0.637815051430385,2634.5056400423455,2662.3149119003197,3508.7212444285337,1871.0118492385081,3542.2427735482497
RGI60-11.03648,11,11-01,Fr4N01239A02 De Bionnassay,6.811,45.849,5.102,Glacier,Land-terminating,0.32147561472909547,63.00972456469922,0.31961123824077375,62.64430384962245,3,0.0,3005.80712890625,4290.0,1715.0,4290.0,1715.0,3,6.281878784786797,2998.3371827752917,4271.1286160366635,1754.2855570094378,1380.4112554112553,0.395342659611809,1966.0,2.5,146.74225949553448,18.684391034271904,0.5962973508201793,6.442934537876455,2904.1039300042344,-4.512262634559944,-5.1247787902094695,-13.39792327710307,2.961556944108908,2166.0758485638257,2300.543031657538,3137.7063541104717,1315.8723021574865,3137.7063541104717
