rgi_id,rgi_region,rgi_subregion,name,cenlon,cenlat,rgi_area_km2,glacier_type,terminus_type,inv_volume_km3,inv_thickness_m,vas_volume_km3,vas_thickness_m,n_orig_centerlines,perc_invalid_flowline,dem_mean_elev,dem_max_elev,dem_min_elev,dem_max_elev_on_ext,dem_min_elev_on_ext,n_centerlines,longuest_centerline_km,flowline_mean_elev,flowline_max_elev,flowline_min_elev,flowline_avg_width,flowline_avg_slope,t_star,prcp_fac,mu_star,mb_bias,tstar_aar,tstar_mb_grad,tstar_ela_h,tstar_avg_temp_ela_h,tstar_avg_temp_mean_elev,tstar_avg_temp_max_elev,tstar_avg_temp_min_elev,tstar_avg_prcpsol_ela_h,tstar_avg_prcpsol_mean_elev,tstar_avg_prcpsol_max_elev,tstar_avg_prcpsol_min_elev,tstar_avg_prcp
RGI60-11.00980,11,11-01,,10.8533,46.7869,0.027,Glacier,Land-terminating,0.00044422250419694356,16.45268534062754,0.00023692129224695297,8.774862675813074,1,0.0,3125.886474609375,3202.0,3057.0,3202.0,3057.0,1,0.2847350647362943,3121.880780380639,3191.268772513994,3077.328905703118,204.54545454545453,0.4273451089148615,1961,2.5000000000000004,250.24027321545518,6.2282841830071565,0.39054461106946975,8.165808505839257,3121.385399331395,-5.044963929972568,-5.048183906859052,-5.499205865031535,-4.75859671548035,2461.5255496003833,2462.447214958605,2593.2243730054797,2379.711556950024,3207.5794844319744
RGI60-11.00737,11,11-01,,10.8608,46.8817,0.023,Glacier,Land-terminating,0.0004383096254458691,19.056940236776917,0.00019004423139825722,8.262792669489444,1,0.0,3302.513916015625,3353.0,3257.0,3353.0,3257.0,1,0.21479393923934,3304.426092748049,3341.6741389959097,3268.3435342013636,212.96296296296293,0.36284001473783234,1952,2.5,634.5990235180594,23.639512138702568,0.508172028614073,14.591150287318252,3304.062246935106,-6.465209721182383,-6.46757471901533,-6.709687024621743,-6.2330380836228345,3220.330061462198,3220.9768415416693,3285.416579347091,3154.201662070759,3573.7901733152326
RGI60-11.00675,11,11-01,,10.928,46.9226,0.015,Glacier,Land-terminating,0.00022049782342474836,14.699854894983226,0.0001055855285371526,7.039035235810173,1,0.0,3142.198486328125,3195.0,3106.0,3195.0,3106.0,1,0.19370562748477146,3136.2037945676657,3182.9489213555426,3111.262432285735,156.25,0.38828448900610724,1956,2.5,323.77310086247485,12.0979242210748,0.5014921914208488,10.057680348684322,3136.0264042069853,-5.350784366349815,-5.351937403718095,-5.655780734108316,-5.189818545540591,2857.7156311113204,2858.1058671285996,2958.0853109627483,2804.5579143460864,3553.125012613112
RGI60-11.00947,11,11-01,,10.8551,46.7976,0.015,Glacier,Land-terminating,0.00025755078916587317,17.170052611058214,0.0001055855285371526,7.039035235810173,1,0.0,3176.953125,3215.0,3146.0,3215.0,3146.0,1,0.18376450198781716,3176.450123604109,3205.7819828584707,3149.3935717407057,156.25,0.31551800672425007,1962,2.5000000000000004,311.7510552168851,7.057739215763711,0.5324407092327774,9.315732832816991,3176.331764229336,-5.419767637314155,-5.420536973266141,-5.6111940623531344,-5.244669382525376,2611.322843132727,2611.565755307146,2670.738344338065,2557.80489730081,3243.532210980692
RGI60-11.00724,11,11-01,,10.9065,46.8872,0.014,Glacier,Land-terminating,0.00020815291059196752,14.868065042283394,9.602956600001788e-05,6.859254714286991,1,0.0,3111.4921875,3193.0,3070.0,3193.0,3070.0,1,0.23176450198781715,3109.588929101681,3171.5925414087405,3080.4512070489304,129.62962962962965,0.4322841521876053,1954,2.5000000000000004,305.7310499942278,15.901477813358385,0.37204496575641693,9.956334530660683,3109.424963848543,-5.190180857805773,-5.191246631973106,-5.5942701202844125,-5.001851434722627,2833.783015418872,2834.11954636944,2968.699671947858,2773.5257747191627,3559.0743948413483
RGI60-11.00757,11,11-01,,10.9697,46.8671,0.014,Glacier,Land-terminating,0.0002237546257178081,15.982473265557722,9.602956600001788e-05,6.859254714286991,1,0.0,3171.140380859375,3210.0,3146.0,3210.0,3146.0,1,0.16885281374238573,3171.9413127280095,3200.2500821458925,3152.206219594588,166.66666666666666,0.3095474321841087,1950,2.5000000000000004,369.3840600423586,6.742378350670037,0.5207259949177744,11.101475243706512,3171.8087462490353,-5.609624075807576,-5.610485757938757,-5.794492762951509,-5.482207649924812,2927.212117822889,2927.5055734648645,2988.539793838404,2883.6555809255283,3560.267242400877
RGI60-11.00690,11,11-01,,10.9118,46.901,0.013,Glacier,Land-terminating,0.00016148339881202092,12.421799908616995,8.672634152919098e-05,6.671257040706998,1,0.0,3051.3271484375,3120.0,2996.0,3120.0,2996.0,1,0.18085281374238574,3047.1218548963416,3097.0448248307976,3016.553363330946,154.7619047619048,0.4869520678988274,1954,2.5,247.5950663035484,15.05807381396435,0.4835805540542262,9.003471638349287,3046.7940670983544,-4.783080020530057,-4.785210641260949,-5.109709952530113,-4.586515441986309,2703.4026439713325,2704.0940888529894,2808.404918819712,2640.375874993348,3559.0743948413483
RGI60-11.00873,11,11-01,,10.9471,46.8252,0.011,Glacier,Land-terminating,0.00017207475128483776,15.643159207712525,6.89277114377846e-05,6.266155585253146,1,0.0,3018.798095703125,3046.0,2994.0,3046.0,2994.0,1,0.14645079348883241,3019.88160070779,3038.5093173394043,3003.2253142083264,142.85714285714286,0.2512492662375839,1946,2.5,171.49583088353236,4.805731188674106,0.43915587956605934,6.3161549146092675,3019.899470369375,-4.436201427135629,-4.436085274332906,-4.557165434936598,-4.327819409852645,2226.820557205301,2226.7923289984165,2256.5328623708465,2200.7181766750045,3195.3610777085823
RGI60-11.00747,11,11-01,,10.983,46.8722,0.011,Glacier,Land-terminating,0.0001453216959904134,13.211063271855764,6.89277114377846e-05,6.266155585253146,1,0.0,3162.1328125,3207.0,3127.0,3207.0,3127.0,1,0.14833809511662432,3166.458742980304,3190.5112891924555,3141.711947791711,166.66666666666666,0.4047591058462461,1950,2.5,361.8659987062311,5.589011853053846,0.5758387822058496,11.022768203098941,3166.3035268667463,-5.5738401490844485,-5.574849053843374,-5.731190607447999,-5.413994881798668,2914.9203984214373,2915.2670147917415,2967.4684097835743,2860.8290591220816,3560.267242400877
RGI60-11.01040,11,11-01,,10.882,46.7645,0.011,Glacier,Land-terminating,0.00021963874214136854,19.96715837648805,6.89277114377846e-05,6.266155585253146,1,0.0,3532.486328125,3562.0,3459.0,3562.0,3459.0,1,0.17300714267493647,3526.7595654495763,3546.9243985739076,3469.639209597809,125.00000000000001,0.44009351690120363,1954,2.5,1454.2740481331105,6.9628733157132965,0.563794339948102,18.74057298977741,3525.914008225553,-7.728790613869325,-7.734286735938865,-7.865358153951366,-7.363004415241914,3100.831193021736,3101.521475796984,3117.157489729808,3050.6422141523926,3212.4088365339467
